2691 Event(s) in Catalog:
2021-09-06T03:54:32.739440Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-06T02:47:29.269000Z |  +4.502, +135.623 | automatic
2021-09-06T01:45:31.026182Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-05T10:19:38.931266Z |  +4.502, +135.623 | 2.1  MW | manual
2021-09-05T06:20:44.378856Z |  +4.502, +135.623 | manual
2021-09-05T05:18:58.055897Z |  +4.502, +135.623 | 1.2  MW | manual
2021-09-05T02:46:57.359065Z |  +4.502, +135.623 | 1.9  MW | manual
2021-09-05T02:09:14.569000Z |  +4.502, +135.623 | automatic
2021-09-04T04:46:30.731129Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-04T01:33:41.119000Z |  +4.502, +135.623 | automatic
2021-09-04T00:47:29.569000Z |  +4.502, +135.623 | automatic
2021-09-03T04:04:49.610709Z |  +4.502, +135.623 | manual
2021-09-03T01:38:17.705134Z |  +4.502, +135.623 | 1.6  MW | manual
2021-09-03T01:28:15.789279Z |  +4.502, +135.623 | manual
2021-09-03T00:49:13.774000Z |  +4.502, +135.623 | automatic
2021-09-02T04:20:37.534064Z |  +4.502, +135.623 | manual
2021-09-02T00:49:16.769244Z |  +4.502, +135.623 | 1.7  MW | manual
2021-09-01T10:05:42.317605Z |  +4.502, +135.623 | 2.0  MW | manual
2021-09-01T03:29:24.251792Z |  +4.502, +135.623 | manual
2021-09-01T02:43:02.905599Z |  +4.502, +135.623 | manual
2021-09-01T01:47:36.847108Z |  +4.502, +135.623 | manual
2021-09-01T00:24:14.357021Z |  +4.502, +135.623 | manual
2021-08-31T23:12:14.674000Z |  +4.502, +135.623 | automatic
2021-08-31T03:59:01.746379Z |  +4.502, +135.623 | 1.6  MW | manual
2021-08-31T02:04:48.735851Z |  +4.502, +135.623 | manual
2021-08-30T23:11:26.870484Z |  +4.502, +135.623 | manual
2021-08-30T22:52:15.574000Z |  +4.502, +135.623 | automatic
2021-08-30T00:42:07.711641Z |  +4.502, +135.623 | 2.0  MW | manual
2021-08-29T22:10:58.824000Z |  +4.502, +135.623 | automatic
2021-08-29T00:40:43.955693Z |  +4.502, +135.623 | 1.8  MW | manual
2021-08-28T22:49:58.239196Z |  +4.502, +135.623 | manual
2021-08-28T22:00:05.293647Z |  +4.502, +135.623 | manual
2021-08-28T21:34:59.930000Z |  +4.502, +135.623 | automatic
2021-08-28T21:15:13.776339Z |  +4.502, +135.623 | manual
2021-08-28T21:13:24.180000Z |  +4.502, +135.623 | automatic
2021-08-27T23:49:39.388261Z |  +4.502, +135.623 | manual
2021-08-27T22:22:59.218722Z |  +4.502, +135.623 | 2.0  MW | manual
2021-08-27T21:29:24.488670Z |  +4.502, +135.623 | manual
2021-08-27T20:58:12.030000Z |  +4.502, +135.623 | automatic
2021-08-26T21:47:27.213895Z |  +4.502, +135.623 | 2.1  MW | manual
2021-08-26T20:19:23.530000Z |  +4.502, +135.623 | automatic
2021-08-25T22:06:51.977746Z |  +4.502, +135.623 | 1.8  MW | manual
2021-08-25T20:03:02.217902Z |  +4.502, +135.623 | manual
2021-08-25T19:33:59.480000Z |  +4.502, +135.623 | automatic
2021-08-25T16:50:18.515853Z |  +4.502, +135.623 | 4.1  MW | manual
2021-08-25T03:32:20.629953Z |  -9.842,  -77.975 | 4.4  MbS | manual
2021-08-24T22:36:06.629165Z |  +4.502, +135.623 | manual
2021-08-24T21:20:59.289536Z |  +4.502, +135.623 | 2.0  MW | manual
2021-08-24T18:53:27.480000Z |  +4.502, +135.623 | automatic
2021-08-24T18:43:59.530540Z |  +4.502, +135.623 | manual
2021-08-24T04:46:55.129758Z |  +4.502, +135.623 | 2.2  MW | manual
2021-08-23T21:22:38.323556Z |  +4.502, +135.623 | manual
2021-08-23T18:38:32.328044Z |  +4.502, +135.623 | 1.9  MW | manual
2021-08-23T18:15:31.396663Z |  +4.502, +135.623 | manual
2021-08-23T17:40:49.508378Z |  +4.502, +135.623 | manual
2021-08-23T17:13:27.283572Z |  +4.502, +135.623 | 1.7  MW | manual
2021-08-22T21:57:55.884715Z |  +4.502, +135.623 | manual
2021-08-22T21:11:05.759944Z |  +4.502, +135.623 | manual
2021-08-22T19:59:28.337538Z |  +4.502, +135.623 | manual
2021-08-22T18:29:16.395181Z |  +4.502, +135.623 | 2.0  MW | manual
2021-08-21T19:52:33.721246Z |  +4.502, +135.623 | manual
2021-08-21T18:18:27.547813Z |  +4.502, +135.623 | manual
2021-08-21T17:03:02.582000Z |  +4.502, +135.623 | automatic
2021-08-21T16:50:12.907164Z |  +4.502, +135.623 | manual
2021-08-20T20:21:37.019151Z |  +4.502, +135.623 | 2.2  MW | manual
2021-08-20T16:25:09.982000Z |  +4.502, +135.623 | automatic
2021-08-20T02:39:01.120496Z |  +4.502, +135.623 | 2.0  MW | manual
2021-08-19T15:42:01.332000Z |  +4.502, +135.623 | automatic
2021-08-19T02:24:25.147349Z |  +4.502, +135.623 | manual
2021-08-18T19:47:52.772350Z |  +4.502, +135.623 | manual
2021-08-18T16:13:54.793571Z |  +4.502, +135.623 | manual
2021-08-18T01:45:06.090999Z |  +4.502, +135.623 | 2.1  MW | manual
2021-08-17T17:30:02.076075Z |  +4.502, +135.623 | manual
2021-08-17T16:27:37.749850Z |  +4.502, +135.623 | 1.8  MW | manual
2021-08-17T14:21:54.937000Z |  +4.502, +135.623 | automatic
2021-08-17T14:14:06.570657Z |  +4.502, +135.623 | 1.8  MW | manual
2021-08-16T22:26:51.855042Z |  +4.502, +135.623 | manual
2021-08-16T18:24:21.847620Z |  +4.502, +135.623 | manual
2021-08-16T13:54:50.424407Z |  +4.502, +135.623 | manual
2021-08-16T13:46:54.387000Z |  +4.502, +135.623 | automatic
2021-08-15T17:37:45.036413Z |  +4.502, +135.623 | manual
2021-08-15T13:07:00.987000Z |  +4.502, +135.623 | automatic
2021-08-15T12:50:51.928524Z |  +4.502, +135.623 | manual
2021-08-14T13:26:21.167287Z |  +4.502, +135.623 | 1.9  MW | manual
2021-08-14T11:16:58.037010Z |  +4.502, +135.623 | 1.7  MW | manual
2021-08-13T11:21:15.271033Z |  +4.502, +135.623 | 1.9  MW | manual
2021-08-13T10:32:03.465763Z |  +4.502, +135.623 | manual
2021-08-12T15:20:28.868351Z |  +4.502, +135.623 | 1.6  MW | manual
2021-08-12T11:45:13.005802Z |  +4.502, +135.623 | manual
2021-08-12T11:14:20.195000Z |  +4.502, +135.623 | automatic
2021-08-12T11:05:39.945000Z |  +4.502, +135.623 | automatic
2021-08-11T14:00:49.140509Z |  +4.502, +135.623 | 1.7  MW | manual
2021-08-11T12:05:05.053332Z |  +4.502, +135.623 | manual
2021-08-11T10:31:30.045000Z |  +4.502, +135.623 | automatic
2021-08-10T12:56:16.747479Z |  +4.502, +135.623 | 1.7  MW | manual
2021-08-10T10:26:55.599022Z |  +4.502, +135.623 | manual
2021-08-10T09:52:12.845000Z |  +4.502, +135.623 | automatic
2021-08-09T12:15:57.891312Z |  +4.502, +135.623 | manual
2021-08-09T10:06:55.702563Z |  +4.502, +135.623 | manual
2021-08-09T09:50:11.271689Z |  +4.502, +135.623 | manual
2021-08-09T09:09:00.995000Z |  +4.502, +135.623 | automatic
2021-08-09T08:31:34.395000Z |  +4.502, +135.623 | automatic
2021-08-08T11:01:11.600824Z |  +4.502, +135.623 | manual
2021-08-08T09:03:27.860090Z |  +4.502, +135.623 | manual
2021-08-08T07:33:47.331000Z |  +4.502, +135.623 | automatic
2021-08-08T07:30:41.239554Z |  +4.502, +135.623 | 1.9  MW | manual
2021-08-07T11:02:06.673819Z |  +4.502, +135.623 | manual
2021-08-07T10:11:16.338553Z |  +4.502, +135.623 | manual
2021-08-07T09:48:25.588401Z |  +4.502, +135.623 | manual
2021-08-07T07:50:24.081000Z |  +4.502, +135.623 | automatic
2021-08-06T18:14:12.934300Z |  +4.502, +135.623 | manual
2021-08-06T15:48:09.183198Z |  +4.502, +135.623 | manual
2021-08-06T11:34:21.047393Z |  +4.502, +135.623 | manual
2021-08-06T09:11:54.538257Z |  +4.502, +135.623 | manual
2021-08-06T07:10:59.731000Z |  +4.502, +135.623 | automatic
2021-08-06T06:25:09.931000Z |  +4.502, +135.623 | automatic
2021-08-06T06:21:21.394454Z |  +4.502, +135.623 | manual
2021-08-05T10:39:26.845319Z |  +4.502, +135.623 | manual
2021-08-05T10:12:05.405983Z |  +4.502, +135.623 | manual
2021-08-05T09:12:43.304886Z |  +4.502, +135.623 | 1.6  MW | manual
2021-08-05T08:40:31.096731Z |  +4.502, +135.623 | manual
2021-08-05T07:00:20.785657Z |  +4.502, +135.623 | 1.7  MW | manual
2021-08-05T06:28:07.481000Z |  +4.502, +135.623 | automatic
2021-08-05T05:59:07.631000Z |  +4.502, +135.623 | automatic
2021-08-04T10:38:33.733992Z |  +4.502, +135.623 | manual
2021-08-04T10:06:54.462017Z |  +4.502, +135.623 | 1.9  MW | manual
2021-08-04T05:45:33.090000Z |  +4.502, +135.623 | automatic
2021-08-04T05:44:36.662449Z |  +4.502, +135.623 | 1.7  MW | manual
2021-08-04T05:17:38.590000Z |  +4.502, +135.623 | automatic
2021-08-03T16:14:14.754946Z |  +4.502, +135.623 | manual
2021-08-03T08:20:27.327380Z |  +4.502, +135.623 | manual
2021-08-03T07:43:42.700934Z |  +4.502, +135.623 | manual
2021-08-03T06:37:33.346786Z |  +4.502, +135.623 | manual
2021-08-03T05:12:58.448000Z |  +4.502, +135.623 | automatic
2021-08-02T04:56:13.831575Z |  +4.502, +135.623 | 2.1  MW | manual
2021-08-02T04:08:56.287223Z |  +4.502, +135.623 | 1.9  MW | manual
2021-08-01T13:33:47.763476Z |  +4.502, +135.623 | manual
2021-08-01T07:46:06.648850Z |  +4.502, +135.623 | manual
2021-08-01T05:57:30.989634Z |  +4.502, +135.623 | 1.7  MW | manual
2021-08-01T04:07:45.644190Z |  +4.502, +135.623 | manual
2021-08-01T03:50:32.798000Z |  +4.502, +135.623 | automatic
2021-07-31T09:14:57.301670Z |  +4.502, +135.623 | manual
2021-07-31T07:01:39.766385Z |  +4.502, +135.623 | manual
2021-07-31T05:26:53.479066Z |  +4.502, +135.623 | manual
2021-07-31T03:08:21.748000Z |  +4.502, +135.623 | automatic
2021-07-31T03:06:52.833603Z |  +4.502, +135.623 | manual
2021-07-30T13:41:28.505373Z |  +4.502, +135.623 | 1.8  MW | manual
2021-07-30T04:09:02.775536Z |  +4.502, +135.623 | manual
2021-07-30T02:42:06.707398Z |  +4.502, +135.623 | manual
2021-07-30T02:40:44.598000Z |  +4.502, +135.623 | automatic
2021-07-30T02:34:46.948000Z |  +4.502, +135.623 | automatic
2021-07-29T12:15:33.243492Z |  +4.502, +135.623 | manual
2021-07-29T02:22:52.669875Z |  +4.502, +135.623 | 1.7  MW | manual
2021-07-29T01:48:59.040000Z |  +4.502, +135.623 | automatic
2021-07-29T00:57:46.940000Z |  +4.502, +135.623 | automatic
2021-07-28T12:58:15.950643Z |  +4.502, +135.623 | manual
2021-07-28T05:35:18.191262Z |  +4.502, +135.623 | manual
2021-07-28T05:06:54.003356Z |  +4.502, +135.623 | manual
2021-07-28T01:59:05.283134Z |  +4.502, +135.623 | 2.1  MW | manual
2021-07-28T01:11:10.340000Z |  +4.502, +135.623 | automatic
2021-07-28T00:27:54.190000Z |  +4.502, +135.623 | automatic
2021-07-27T04:05:04.014918Z |  +4.502, +135.623 | manual
2021-07-26T23:59:07.890000Z |  +4.502, +135.623 | automatic
2021-07-26T03:15:07.070422Z |  +4.502, +135.623 | 1.8  MW | manual
2021-07-26T01:04:05.309427Z |  +4.502, +135.623 | manual
2021-07-25T23:59:56.310642Z |  +4.502, +135.623 | 2.1  MW | manual
2021-07-25T23:51:58.490000Z |  +4.502, +135.623 | automatic
2021-07-25T03:28:56.414149Z |  +4.502, +135.623 | manual
2021-07-25T00:09:12.943402Z |  +4.502, +135.623 | 1.7  MW | manual
2021-07-24T23:18:06.090000Z |  +4.502, +135.623 | automatic
2021-07-24T22:40:10.890000Z |  +4.502, +135.623 | automatic
2021-07-24T01:45:07.560655Z |  +4.502, +135.623 | manual
2021-07-23T23:19:03.109939Z |  +4.502, +135.623 | manual
2021-07-23T22:38:45.783000Z |  +4.502, +135.623 | automatic
2021-07-23T22:37:18.033000Z |  +4.502, +135.623 | automatic
2021-07-23T01:27:33.492005Z |  +4.502, +135.623 | 2.1  MW | manual
2021-07-23T00:35:33.757199Z |  +4.502, +135.623 | 2.1  MW | manual
2021-07-22T22:52:58.077100Z |  +4.502, +135.623 | manual
2021-07-22T21:49:43.633000Z |  +4.502, +135.623 | automatic
2021-07-22T21:39:25.208467Z |  +4.502, +135.623 | manual
2021-07-22T21:10:12.283000Z |  +4.502, +135.623 | automatic
2021-07-22T09:10:02.538150Z |  +4.502, +135.623 | manual
2021-07-22T08:22:42.737064Z |  +4.502, +135.623 | 1.8  MW | manual
2021-07-21T23:52:26.853417Z |  +4.502, +135.623 | manual
2021-07-21T22:05:50.518863Z |  +4.502, +135.623 | manual
2021-07-21T21:18:13.433000Z |  +4.502, +135.623 | automatic
2021-07-21T20:14:33.445622Z |  +4.502, +135.623 | manual
2021-07-21T08:25:20.936774Z |  +4.502, +135.623 | manual
2021-07-20T20:34:53.483000Z |  +4.502, +135.623 | automatic
2021-07-20T00:52:13.627543Z |  +4.502, +135.623 | 2.1  MW | manual
2021-07-20T00:19:23.254067Z |  +4.502, +135.623 | 1.8  MW | manual
2021-07-19T23:05:41.481319Z |  +4.502, +135.623 | manual
2021-07-19T21:40:39.873077Z |  +4.502, +135.623 | 2.0  MW | manual
2021-07-19T20:00:26.633000Z |  +4.502, +135.623 | automatic
2021-07-18T20:44:53.238527Z |  +4.502, +135.623 | manual
2021-07-18T19:40:36.378349Z |  +4.502, +135.623 | manual
2021-07-18T00:48:50.519711Z |  +4.502, +135.623 | manual
2021-07-17T20:20:50.598728Z |  +4.502, +135.623 | 1.8  MW | manual
2021-07-17T18:00:56.711000Z |  +4.502, +135.623 | automatic
2021-07-17T01:14:20.164774Z |  +4.502, +135.623 | manual
2021-07-16T21:01:01.905448Z |  +4.502, +135.623 | 1.7  MW | manual
2021-07-16T20:44:12.166545Z |  +4.502, +135.623 | 1.8  MW | manual
2021-07-16T18:16:31.878387Z |  +4.502, +135.623 | 1.9  MW | manual
2021-07-16T17:58:26.411000Z |  +4.502, +135.623 | automatic
2021-07-15T19:36:20.766281Z |  +4.502, +135.623 | manual
2021-07-15T19:34:31.880108Z |  +4.502, +135.623 | 1.7  MW | manual
2021-07-15T17:18:22.011000Z |  +4.502, +135.623 | automatic
2021-07-14T20:27:10.952571Z |  +4.502, +135.623 | manual
2021-07-14T18:50:52.335563Z |  +4.502, +135.623 | manual
2021-07-14T17:17:43.442388Z |  +4.502, +135.623 | 1.9  MW | manual
2021-07-14T16:48:16.661000Z |  +4.502, +135.623 | automatic
2021-07-14T16:37:52.367616Z |  +4.502, +135.623 | manual
2021-07-14T15:49:55.279870Z |  +4.502, +135.623 | 1.9  MW | manual
2021-07-14T15:37:12.311000Z |  +4.502, +135.623 | automatic
2021-07-13T20:05:46.465915Z |  +4.502, +135.623 | 1.6  MW | manual
2021-07-13T16:05:56.570000Z |  +4.502, +135.623 | automatic
2021-07-13T15:32:30.170000Z |  +4.502, +135.623 | automatic
2021-07-12T23:13:04.616677Z |  +4.502, +135.623 | manual
2021-07-12T19:39:13.846448Z |  +4.502, +135.623 | 1.7  MW | manual
2021-07-12T17:07:14.944102Z |  +4.502, +135.623 | 2.1  MW | manual
2021-07-12T15:12:27.338932Z |  +4.502, +135.623 | 2.3  MW | manual
2021-07-12T15:00:19.920000Z |  +4.502, +135.623 | automatic
2021-07-11T17:24:09.016052Z |  +4.502, +135.623 | 1.8  MW | manual
2021-07-11T17:01:42.368583Z |  +4.502, +135.623 | manual
2021-07-11T14:49:05.270000Z |  +4.502, +135.623 | automatic
2021-07-10T22:58:08.833572Z |  +4.502, +135.623 | 1.8  MW | manual
2021-07-10T16:31:23.819180Z |  +4.502, +135.623 | manual
2021-07-10T15:51:21.496185Z |  +4.502, +135.623 | manual
2021-07-10T14:07:17.770000Z |  +4.502, +135.623 | automatic
2021-07-10T13:45:04.999547Z |  +4.502, +135.623 | 1.9  MW | manual
2021-07-10T13:38:22.320000Z |  +4.502, +135.623 | automatic
2021-07-09T17:12:32.180574Z |  +4.502, +135.623 | manual
2021-07-09T16:37:39.960221Z |  +4.502, +135.623 | manual
2021-07-09T15:40:50.950855Z |  +4.502, +135.623 | manual
2021-07-09T14:14:07.222550Z |  +4.502, +135.623 | manual
2021-07-09T13:32:09.770000Z |  +4.502, +135.623 | automatic
2021-07-09T13:22:49.820000Z |  +4.502, +135.623 | automatic
2021-07-09T13:18:13.605600Z |  +4.502, +135.623 | manual
2021-07-08T17:01:10.402251Z |  +4.502, +135.623 | 1.5  MW | manual
2021-07-08T16:24:22.150112Z |  +4.502, +135.623 | manual
2021-07-08T15:14:04.015825Z |  +4.502, +135.623 | manual
2021-07-08T13:36:44.206109Z |  +4.502, +135.623 | manual
2021-07-08T12:55:40.915000Z |  +4.502, +135.623 | automatic
2021-07-08T12:49:00.215000Z |  +4.502, +135.623 | automatic
2021-07-07T16:41:34.513413Z |  +4.502, +135.623 | manual
2021-07-07T15:45:13.670897Z |  +4.502, +135.623 | manual
2021-07-07T12:54:59.390526Z |  +4.502, +135.623 | 1.7  MW | manual
2021-07-07T11:22:18.665000Z |  +4.502, +135.623 | automatic
2021-07-06T15:44:31.357653Z |  +4.502, +135.623 | manual
2021-07-06T15:09:56.014244Z |  +4.502, +135.623 | manual
2021-07-06T13:08:26.325298Z |  +4.502, +135.623 | 1.7  MW | manual
2021-07-06T11:53:36.494195Z |  +4.502, +135.623 | manual
2021-07-06T11:17:24.365000Z |  +4.502, +135.623 | automatic
2021-07-05T20:36:42.862461Z |  +4.502, +135.623 | manual
2021-07-05T14:27:57.500436Z |  +4.502, +135.623 | manual
2021-07-05T12:55:00.553181Z |  +4.502, +135.623 | manual
2021-07-05T10:57:15.817369Z |  +4.502, +135.623 | manual
2021-07-05T10:46:58.615000Z |  +4.502, +135.623 | automatic
2021-07-05T09:40:50.915000Z |  +4.502, +135.623 | automatic
2021-07-04T22:01:01.140851Z |  +4.502, +135.623 | manual
2021-07-04T21:33:26.724519Z |  +4.502, +135.623 | manual
2021-07-04T13:47:56.016007Z |  +4.502, +135.623 | 1.7  MW | manual
2021-07-04T13:12:54.398227Z |  +4.502, +135.623 | 1.6  MW | manual
2021-07-04T09:18:11.265000Z |  +4.502, +135.623 | automatic
2021-07-03T19:42:41.414102Z |  +4.502, +135.623 | manual
2021-07-03T12:08:35.880081Z |  +4.502, +135.623 | 1.9  MW | manual
2021-07-03T10:14:44.938472Z |  +4.502, +135.623 | 1.6  MW | manual
2021-07-03T09:25:48.388000Z |  +4.502, +135.623 | automatic
2021-07-03T09:11:15.588000Z |  +4.502, +135.623 | automatic
2021-07-02T13:04:15.454451Z |  +4.502, +135.623 | 2.0  MW | manual
2021-07-02T12:33:34.379777Z |  +4.502, +135.623 | manual
2021-07-02T12:10:22.620126Z |  +4.502, +135.623 | 2.1  MW | manual
2021-07-02T11:08:42.854365Z |  +4.502, +135.623 | 2.1  MW | manual
2021-07-02T09:03:01.688000Z |  +4.502, +135.623 | automatic
2021-07-02T08:39:34.838000Z |  +4.502, +135.623 | automatic
2021-07-02T08:32:36.626183Z |  +4.502, +135.623 | manual
2021-07-02T08:05:04.482222Z |  +4.502, +135.623 | 3.1  MbS | manual
2021-07-01T11:25:54.583688Z |  +4.502, +135.623 | manual
2021-07-01T09:33:05.881143Z |  +4.502, +135.623 | manual
2021-07-01T09:13:09.243796Z |  +4.502, +135.623 | manual
2021-07-01T08:45:21.720813Z |  +4.502, +135.623 | 1.4  MW | manual
2021-07-01T07:55:49.388000Z |  +4.502, +135.623 | automatic
2021-06-30T10:50:18.859916Z |  +4.502, +135.623 | 1.8  MW | manual
2021-06-30T10:39:58.008790Z |  +4.502, +135.623 | manual
2021-06-30T10:17:07.605072Z |  +4.502, +135.623 | manual
2021-06-30T09:04:48.485084Z |  +4.502, +135.623 | 1.7  MW | manual
2021-06-30T07:31:30.688000Z |  +4.502, +135.623 | automatic
2021-06-30T07:24:50.635832Z |  +4.502, +135.623 | manual
2021-06-30T07:17:02.888000Z |  +4.502, +135.623 | automatic
2021-06-30T06:57:18.396937Z |  +4.502, +135.623 | 1.8  MW | manual
2021-06-30T06:49:36.525623Z |  +4.502, +135.623 | manual
2021-06-29T11:25:44.414958Z |  +4.502, +135.623 | 2.0  MW | manual
2021-06-29T10:39:54.832841Z |  +4.502, +135.623 | manual
2021-06-29T10:00:01.929511Z |  +4.502, +135.623 | 1.5  MW | manual
2021-06-29T09:31:12.021502Z |  +4.502, +135.623 | manual
2021-06-29T06:47:40.388000Z |  +4.502, +135.623 | automatic
2021-06-28T10:16:31.192413Z |  +4.502, +135.623 | manual
2021-06-28T08:43:19.717355Z |  +4.502, +135.623 | manual
2021-06-28T07:58:42.086059Z |  +4.502, +135.623 | 1.6  MW | manual
2021-06-28T06:03:42.956853Z |  +4.502, +135.623 | 2.2  MW | manual
2021-06-27T08:25:34.583863Z |  +4.502, +135.623 | 1.7  MW | manual
2021-06-27T05:54:09.711043Z |  +4.502, +135.623 | manual
2021-06-27T05:33:12.834000Z |  +4.502, +135.623 | automatic
2021-06-27T05:31:55.541885Z |  +4.502, +135.623 | 3.0  MbS | manual
2021-06-27T05:28:30.484000Z |  +4.502, +135.623 | automatic
2021-06-26T07:25:22.106151Z |  +4.502, +135.623 | manual
2021-06-26T04:54:48.657872Z |  +4.502, +135.623 | manual
2021-06-26T04:53:44.034000Z |  +4.502, +135.623 | automatic
2021-06-26T04:40:40.184000Z |  +4.502, +135.623 | automatic
2021-06-25T07:35:26.846924Z |  +4.502, +135.623 | 1.8  MW | manual
2021-06-25T05:13:42.960151Z |  +4.502, +135.623 | 2.9  MbS | manual
2021-06-25T04:53:33.595136Z |  +4.502, +135.623 | manual
2021-06-25T04:06:07.984000Z |  +4.502, +135.623 | automatic
2021-06-25T03:27:40.880422Z |  +4.502, +135.623 | 1.7  MW | manual
2021-06-25T03:02:24.934000Z |  +4.502, +135.623 | automatic
2021-06-25T02:55:50.825905Z |  +4.502, +135.623 | 1.7  MW | manual
2021-06-25T02:52:18.534000Z |  +4.502, +135.623 | automatic
2021-06-24T04:49:25.205511Z |  +4.502, +135.623 | manual
2021-06-24T03:48:05.354224Z |  +4.502, +135.623 | manual
2021-06-24T03:14:53.734000Z |  +4.502, +135.623 | automatic
2021-06-24T02:37:12.332661Z |  +4.502, +135.623 | manual
2021-06-23T07:09:38.123717Z |  +4.502, +135.623 | 1.8  MW | manual
2021-06-23T06:51:15.704180Z |  +4.502, +135.623 | manual
2021-06-23T05:48:48.043532Z |  +4.502, +135.623 | manual
2021-06-23T04:33:05.143008Z |  +4.502, +135.623 | manual
2021-06-23T03:40:06.960977Z |  +4.502, +135.623 | manual
2021-06-23T03:12:22.128138Z |  +4.502, +135.623 | manual
2021-06-23T03:01:26.124000Z |  +4.502, +135.623 | automatic
2021-06-23T02:54:40.874000Z |  +4.502, +135.623 | automatic
2021-06-23T02:13:45.205960Z |  +4.502, +135.623 | manual
2021-06-22T02:59:26.586175Z |  +4.502, +135.623 | 1.6  MW | manual
2021-06-22T02:25:42.624000Z |  +4.502, +135.623 | automatic
2021-06-21T05:59:46.252156Z |  +4.502, +135.623 | 1.8  MW | manual
2021-06-21T05:19:18.893576Z |  +4.502, +135.623 | manual
2021-06-21T01:52:46.674000Z |  +4.502, +135.623 | automatic
2021-06-21T01:29:39.224000Z |  +4.502, +135.623 | automatic
2021-06-20T04:57:52.011839Z |  +4.502, +135.623 | 1.7  MW | manual
2021-06-20T02:12:19.589754Z |  +4.502, +135.623 | manual
2021-06-20T00:53:30.824000Z |  +4.502, +135.623 | automatic
2021-06-20T00:41:17.524000Z |  +4.502, +135.623 | automatic
2021-06-20T00:07:35.624000Z |  +4.502, +135.623 | automatic
2021-06-19T04:14:43.447188Z |  +4.502, +135.623 | 1.5  MW | manual
2021-06-19T01:54:31.635824Z |  +4.502, +135.623 | 1.8  MW | manual
2021-06-19T01:38:01.224830Z |  +4.502, +135.623 | manual
2021-06-19T00:39:31.650348Z |  +4.502, +135.623 | manual
2021-06-18T23:20:33.274000Z |  +4.502, +135.623 | automatic
2021-06-18T22:59:36.274000Z |  +4.502, +135.623 | automatic
2021-06-18T01:54:43.421562Z |  +4.502, +135.623 | 1.5  MW | manual
2021-06-18T00:33:20.211164Z |  +4.502, +135.623 | manual
2021-06-18T00:01:12.710714Z |  +4.502, +135.623 | manual
2021-06-17T23:32:14.473000Z |  +4.502, +135.623 | automatic
2021-06-17T23:11:09.523000Z |  +4.502, +135.623 | automatic
2021-06-17T22:43:02.171663Z |  +4.502, +135.623 | 1.6  MW | manual
2021-06-17T22:40:37.773000Z |  +4.502, +135.623 | automatic
2021-06-17T10:13:56.584153Z |  +4.502, +135.623 | 2.1  MW | manual
2021-06-17T03:11:31.106953Z |  +4.502, +135.623 | manual
2021-06-17T01:29:03.122844Z |  +4.502, +135.623 | manual
2021-06-16T22:44:24.373000Z |  +4.502, +135.623 | automatic
2021-06-16T22:19:42.073000Z |  +4.502, +135.623 | automatic
2021-06-16T22:12:48.923000Z |  +4.502, +135.623 | automatic
2021-06-16T01:03:59.561199Z |  +4.502, +135.623 | manual
2021-06-15T22:13:37.023000Z |  +4.502, +135.623 | automatic
2021-06-15T22:01:35.967963Z |  +4.502, +135.623 | manual
2021-06-15T21:53:17.323000Z |  +4.502, +135.623 | automatic
2021-06-15T00:44:12.503285Z |  +4.502, +135.623 | 1.7  MW | manual
2021-06-15T00:08:58.012399Z |  +4.502, +135.623 | manual
2021-06-14T23:04:56.634151Z |  +4.502, +135.623 | 1.6  MW | manual
2021-06-14T21:26:51.373000Z |  +4.502, +135.623 | automatic
2021-06-14T21:16:39.873000Z |  +4.502, +135.623 | automatic
2021-06-14T20:27:28.173000Z |  +4.502, +135.623 | automatic
2021-06-14T00:22:34.232401Z |  +4.502, +135.623 | manual
2021-06-13T23:52:47.158280Z |  +4.502, +135.623 | 1.6  MW | manual
2021-06-13T23:21:10.439471Z |  +4.502, +135.623 | 1.6  MW | manual
2021-06-13T22:51:26.931344Z |  +4.502, +135.623 | manual
2021-06-13T22:05:22.033423Z |  +4.502, +135.623 | 1.8  MW | manual
2021-06-13T20:55:59.473000Z |  +4.502, +135.623 | automatic
2021-06-13T20:38:58.873000Z |  +4.502, +135.623 | automatic
2021-06-13T20:12:15.523000Z |  +4.502, +135.623 | automatic
2021-06-12T22:29:26.658304Z |  +4.502, +135.623 | manual
2021-06-12T20:31:21.836000Z |  +4.502, +135.623 | automatic
2021-06-12T20:12:02.725203Z |  +4.502, +135.623 | manual
2021-06-11T20:26:27.674569Z |  +4.502, +135.623 | 1.6  MW | manual
2021-06-11T19:31:56.684771Z |  +4.502, +135.623 | manual
2021-06-11T18:52:09.536000Z |  +4.502, +135.623 | automatic
2021-06-10T22:46:08.293219Z |  +4.502, +135.623 | manual
2021-06-10T21:39:13.240427Z |  +4.502, +135.623 | manual
2021-06-10T21:01:19.253989Z |  +4.502, +135.623 | manual
2021-06-10T18:25:45.586000Z |  +4.502, +135.623 | automatic
2021-06-09T21:48:55.558528Z |  +4.502, +135.623 | manual
2021-06-09T18:07:04.936000Z |  +4.502, +135.623 | automatic
2021-06-09T18:06:31.662379Z |  +4.502, +135.623 | manual
2021-06-09T17:46:09.686000Z |  +4.502, +135.623 | automatic
2021-06-08T18:43:14.187616Z |  +4.502, +135.623 | manual
2021-06-08T17:43:48.826213Z |  +4.502, +135.623 | manual
